property_id,type,description,list_price,last_sold_price,sqft,stories,beds,baths,garage,zip_code,city
NY003173SU1N,single_family,"Step back in time with this classic Traditional Center Hall Colonial brimming with timeless charm and endless potential. Featuring 4 spacious bedrooms, 3 full baths, hardwood floors throughout, and a generous, flowing layout, this home offers the perfect canvas to bring your vision to life. Ready for updating and awaiting your personal touch, this estate sale is being sold as is-an incredible opportunity to create the home of your dreams in a beautiful setting. . Don't miss your chance to make this special property your own-more details coming soon!",899000,900000,2614,0,4,3,0,11732,East Norwich
NY003174N7PC,single_family,No additional info available,0,790000,1412,3,0,0,0,11423,Hollis
NY003175HBSJ,single_family,No additional info available,0,825000,1408,2,0,0,0,11428,Queens Village
NY0031765WL5,condo,No additional info available,0,330000,1745,1,4,3,0,10950,Monroe
NY003177F0XO,condo,No additional info available,0,1615000,1128,6,0,0,0,11238,Brooklyn
NY003178X391,single_family,No additional info available,0,715000,2100,1,3,3,2,10579,Putnam Valley
NY003179IIGH,single_family,No additional info available,0,1600000,2892,0,4,2,2,10514,Chappaqua
NY003180B57H,single_family,"Welcome to [Redacted Address] in Bloomfield, where character, history, and a connection to the outdoors come together in a way that feels effortless and authentic! Originally built as a one-room schoolhouse and later transformed into a library, this home carries a story that is both rare and meaningful, now thoughtfully adapted for everyday living. Step inside and you're immediately drawn into the living room, defined by rich wood tones, exposed beams, and a wood stove that anchors the space. It's a setting that feels grounded and inviting, a place that naturally slows you down. From here, the layout flows into the kitchen, where an eat-in area keeps the space practical and connected, designed for everyday living with everything within reach. The main level is arranged with convenience in mind, featuring a first-floor bedroom, full bathroom, and laundry, offering the flexibility for single-level living. Upstairs, two additional bedrooms provide separation and versatility, whether for guests, a home office, or additional living space. Outside, the property continues to unfold. Set on 1.4 acres, the land offers a balance of open lawn and wooded backdrop. A dedicated workshop stands out as a true asset, fully set up for projects, storage, or hobby use, complemented by an additional shed and covered storage area that expands functionality across the property. A chicken coop adds another layer of opportunity, while a fire pit creates a natural gathering space to unwind and enjoy the setting. The covered front porch welcomes you in, while the deck overlooks the yard and surrounding trees. Just a short drive to Honeoye Lake and Canandaigua Lake makes time on the water easy to enjoy, and Bristol Mountain, only minutes away, offers year-round recreation. A rare opportunity to own a property that blends history, usable space, and access to everything the Finger Lakes region has to offer. All offers to be reviewed on Tuesday, April 14th at 2pm.",224900,268000,1184,0,3,1,0,14469,Bloomfield
NY003181NYAV,single_family,No additional info available,0,700000,1394,2,0,0,0,11412,Saint Albans
NY003182BZ0B,single_family,No additional info available,0,1325000,2020,3,0,0,0,11358,Flushing
NY00318347RL,multi_family,No additional info available,0,1550000,2600,2,0,0,0,11219,Brooklyn
NY003184F8LO,single_family,"Welcome home to this well-maintained ranch offering truly move-in ready living! This must-see property features a rare hearth fireplace kitchen with abundant space for cooking, gathering, and everyday living. The inviting entry includes a built-in bench, and new flooring, while three bedrooms and two updated full baths provide comfortable, functional living. Enjoy additional living space in the partially finished lower level, plus a spacious deck with awning overlooking the fully fenced yard-perfect for relaxing or entertaining. A newer shed and all appliances are included for added convenience. Recent updates include a tear-off roof and skylights 2022, newer windows, newer furnace and A/C, basement glass block windows, and a stylish new backsplash. A fantastic opportunity offering space, style, and updates throughout! Home was measured in 2024 for appraisal and 1606 sq ft above grade is from the appraisal. Delayed negotiations-offers due March 24 at 3:00 PM.",239900,313143,1606,1,3,2,1,14626,Rochester
NY003185OSRU,condo,No additional info available,0,1490000,1186,21,0,0,0,10004,New York
NY0031867HKO,single_family,"Sustainably Yours. Set on nearly 70 acres of protected landscape, Girasole Farm is a remarkable conservation retreat where thoughtful land stewardship and natural beauty exist in harmony. Guided by the philosophy of ""farming with the wild,"" the owners have carefully restored this property into a thriving working farm and wildlife sanctuary. A network of gentle trails winds through historic stone walls and diverse rolling terrain, including a 5+/--acre pond within a wetland, approximately 30 acres of mature forest, and more than 25 acres planted with over 15,000 native trees and shrubs. Together, these varied landscapes invite quiet exploration, wildlife observation, and year-round recreation. Though it feels worlds away, the property is just 2 1/2 hours from the George Washington Bridge and only [Redacted Address] of Delhi, offering convenient access to a hospital, college, restaurants, shops, and everyday services. The farmstead includes a two-stall barn with three fenced pastures, three orchards, a charming roadside farm store, and a 3+ acre pollinator meadow. At the heart of the property lies the pond and surrounding wetland-the headwaters of Platner Brook, a designated New York State trout stream. This rich aquatic ecosystem provides food, shelter, and refuge for abundant wildlife, creating a landscape alive with nature throughout the seasons. Step into a beautifully handcrafted all-season cabin, that frames sweeping views of fields, forests, wetlands, and water from every window. A whimsical guest tower and a separate dry sauna complement the main cabin, offering peaceful spaces to relax and reconnect with the rhythms of nature. Protected by a conservation easement held by the New York City Department of Environmental Protection, the property prohibits further subdivision, limits additional development, and allows limited farming, ensuring the long-term stewardship of this extraordinary sanctuary. For those seeking a life grounded in conservation, privacy, and natural beauty, Girasole Farm offers a rare opportunity to live in harmony with the land.",550000,550000,1100,1,2,1,2,13753,Delhi
